air_temp,cloud_opacity,dewpoint_temp,dni,ghi,gti,precipitable_water,relative_humidity,wind_direction_100m,wind_speed_100m,wind_speed_10m,period_end,period
14,53.2,10.2,0,0,0,15.3,78.9,140,3.3,1.7,2023-07-01T21:30:00-05:00,PT5M
14,52,10.1,0,0,0,15.3,78.4,140,3.3,1.8,2023-07-01T21:35:00-05:00,PT5M
14,45.8,10,0,0,0,15.3,77.9,141,3.3,1.8,2023-07-01T21:40:00-05:00,PT5M
14,43.2,9.9,0,0,0,15.3,77.4,141,3.3,1.8,2023-07-01T21:45:00-05:00,PT5M
14,39.2,9.8,0,0,0,15.4,77,141,3.3,1.8,2023-07-01T21:50:00-05:00,PT5M
14,36.4,9.7,0,0,0,15.4,76.5,142,3.3,1.8,2023-07-01T21:55:00-05:00,PT5M
14,33.6,9.6,0,0,0,15.4,76,142,3.3,1.9,2023-07-01T22:00:00-05:00,PT5M
14,33.6,9.6,0,0,0,15.4,75.8,143,3.3,1.9,2023-07-01T22:05:00-05:00,PT5M
14,26.2,9.6,0,0,0,15.4,75.7,143,3.3,1.9,2023-07-01T22:10:00-05:00,PT5M
14,24.7,9.5,0,0,0,15.4,75.7,143,3.4,1.8,2023-07-01T22:15:00-05:00,PT5M
14,21.6,9.5,0,0,0,15.4,75.6,144,3.4,1.8,2023-07-01T22:20:00-05:00,PT5M
14,20,9.5,0,0,0,15.4,75.6,144,3.5,1.8,2023-07-01T22:25:00-05:00,PT5M
14,21.6,9.5,0,0,0,15.4,75.5,145,3.5,1.8,2023-07-01T22:30:00-05:00,PT5M
14,23.1,9.4,0,0,0,15.4,75.5,145,3.6,1.8,2023-07-01T22:35:00-05:00,PT5M
14,26.2,9.4,0,0,0,15.4,75.4,145,3.6,1.8,2023-07-01T22:40:00-05:00,PT5M
14,26.2,9.4,0,0,0,15.4,75.4,146,3.7,1.8,2023-07-01T22:45:00-05:00,PT5M
14,24.7,9.4,0,0,0,15.4,75.4,146,3.7,1.8,2023-07-01T22:50:00-05:00,PT5M
14,16.8,9.3,0,0,0,15.4,75.3,146,3.8,1.8,2023-07-01T22:55:00-05:00,PT5M
14,0,9.3,0,0,0,15.4,75.3,147,3.8,1.8,2023-07-01T23:00:00-05:00,PT5M
14,0,9.3,0,0,0,15.4,75.2,147,3.8,1.8,2023-07-01T23:05:00-05:00,PT5M
14,0,9.2,0,0,0,15.4,75.2,147,3.8,1.8,2023-07-01T23:10:00-05:00,PT5M
14,0,9.2,0,0,0,15.4,75.2,147,3.8,1.8,2023-07-01T23:15:00-05:00,PT5M
14,0,9.2,0,0,0,15.5,75.2,147,3.8,1.8,2023-07-01T23:20:00-05:00,PT5M
13,0,9.1,0,0,0,15.5,75.2,147,3.8,1.8,2023-07-01T23:25:00-05:00,PT5M
13,0,9.1,0,0,0,15.5,75.2,147,3.8,1.8,2023-07-01T23:30:00-05:00,PT5M
13,0,9,0,0,0,15.5,75.2,147,3.8,1.8,2023-07-01T23:35:00-05:00,PT5M
13,0,9,0,0,0,15.5,75.2,148,3.8,1.8,2023-07-01T23:40:00-05:00,PT5M
13,0,8.9,0,0,0,15.5,75.2,148,3.8,1.8,2023-07-01T23:45:00-05:00,PT5M
13,0,8.9,0,0,0,15.5,75.2,148,3.8,1.8,2023-07-01T23:50:00-05:00,PT5M
13,0,8.9,0,0,0,15.5,75.2,148,3.8,1.8,2023-07-01T23:55:00-05:00,PT5M
13,0,8.8,0,0,0,15.6,75.2,148,3.8,1.8,2023-07-02T00:00:00-05:00,PT5M
13,0,8.8,0,0,0,15.6,75.3,148,3.8,1.8,2023-07-02T00:05:00-05:00,PT5M
13,0,8.8,0,0,0,15.6,75.7,148,3.8,1.8,2023-07-02T00:10:00-05:00,PT5M
13,0,8.8,0,0,0,15.6,76.1,148,3.8,1.8,2023-07-02T00:15:00-05:00,PT5M
13,0,8.7,0,0,0,15.6,76.5,148,3.8,1.8,2023-07-02T00:20:00-05:00,PT5M
13,0,8.7,0,0,0,15.6,76.8,149,3.8,1.8,2023-07-02T00:25:00-05:00,PT5M
13,0,8.7,0,0,0,15.6,77.2,149,3.9,1.9,2023-07-02T00:30:00-05:00,PT5M
13,15.2,8.7,0,0,0,15.6,77.6,149,3.9,1.9,2023-07-02T00:35:00-05:00,PT5M
12,16.8,8.7,0,0,0,15.7,78,149,3.9,1.9,2023-07-02T00:40:00-05:00,PT5M
12,24.7,8.7,0,0,0,15.7,78.3,149,3.9,1.9,2023-07-02T00:45:00-05:00,PT5M
12,35,8.6,0,0,0,15.7,78.7,149,3.9,1.9,2023-07-02T00:50:00-05:00,PT5M
12,47.1,8.6,0,0,0,15.7,79.1,149,3.9,1.9,2023-07-02T00:55:00-05:00,PT5M
12,55.6,8.6,0,0,0,15.7,79.5,149,3.9,2,2023-07-02T01:00:00-05:00,PT5M
12,59,8.6,0,0,0,15.7,79.8,149,3.9,2,2023-07-02T01:05:00-05:00,PT5M
12,56.7,8.6,0,0,0,15.7,79.9,149,3.9,2,2023-07-02T01:10:00-05:00,PT5M
12,52,8.7,0,0,0,15.8,80,149,3.9,2,2023-07-02T01:15:00-05:00,PT5M
12,49.6,8.7,0,0,0,15.8,80.2,149,3.9,1.9,2023-07-02T01:20:00-05:00,PT5M
12,49.6,8.7,0,0,0,15.8,80.3,149,3.8,1.9,2023-07-02T01:25:00-05:00,PT5M
12,48.4,8.7,0,0,0,15.8,80.4,149,3.8,1.9,2023-07-02T01:30:00-05:00,PT5M
12,47.1,8.8,0,0,0,15.8,80.6,149,3.8,1.9,2023-07-02T01:35:00-05:00,PT5M
12,45.8,8.8,0,0,0,15.9,80.7,149,3.8,1.9,2023-07-02T01:40:00-05:00,PT5M
12,47.1,8.8,0,0,0,15.9,80.9,149,3.7,1.9,2023-07-02T01:45:00-05:00,PT5M
12,47.1,8.8,0,0,0,15.9,81,149,3.7,1.9,2023-07-02T01:50:00-05:00,PT5M
12,49.6,8.9,0,0,0,15.9,81.1,149,3.7,1.9,2023-07-02T01:55:00-05:00,PT5M
12,53.2,8.9,0,0,0,15.9,81.3,149,3.6,1.9,2023-07-02T02:00:00-05:00,PT5M
12,53.2,8.9,0,0,0,16,81.4,149,3.6,1.9,2023-07-02T02:05:00-05:00,PT5M
12,52,8.9,0,0,0,16,81.6,149,3.7,1.9,2023-07-02T02:10:00-05:00,PT5M
12,50.8,8.9,0,0,0,16,81.8,149,3.7,2,2023-07-02T02:15:00-05:00,PT5M
12,50.8,8.9,0,0,0,16,82,149,3.7,2,2023-07-02T02:20:00-05:00,PT5M
12,50.8,8.9,0,0,0,16,82.1,149,3.7,2,2023-07-02T02:25:00-05:00,PT5M
12,50.8,8.9,0,0,0,16,82.3,150,3.8,2,2023-07-02T02:30:00-05:00,PT5M
12,48.4,9,0,0,0,16,82.5,150,3.8,2.1,2023-07-02T02:35:00-05:00,PT5M
12,48.4,9,0,0,0,16,82.7,150,3.8,2.1,2023-07-02T02:40:00-05:00,PT5M
12,48.4,9,0,0,0,16,82.9,150,3.8,2.1,2023-07-02T02:45:00-05:00,PT5M
12,47.1,9,0,0,0,16,83.1,150,3.8,2.1,2023-07-02T02:50:00-05:00,PT5M
12,47.1,9,0,0,0,16,83.2,151,3.9,2.2,2023-07-02T02:55:00-05:00,PT5M
12,45.8,9,0,0,0,16,83.4,151,3.9,2.2,2023-07-02T03:00:00-05:00,PT5M
12,41.9,9,0,0,0,15.9,83.6,151,3.9,2.2,2023-07-02T03:05:00-05:00,PT5M
12,37.8,9.1,0,0,0,15.9,83.7,151,3.9,2.2,2023-07-02T03:10:00-05:00,PT5M
12,37.8,9.2,0,0,0,15.9,83.9,151,3.9,2.1,2023-07-02T03:15:00-05:00,PT5M
12,33.6,9.3,0,0,0,15.9,84,151,3.9,2.1,2023-07-02T03:20:00-05:00,PT5M
12,27.7,9.3,0,0,0,15.9,84.2,151,3.9,2.1,2023-07-02T03:25:00-05:00,PT5M
12,18.4,9.4,0,0,0,15.9,84.3,150,3.9,2.1,2023-07-02T03:30:00-05:00,PT5M
12,24.7,9.5,0,0,0,15.9,84.5,150,3.8,2.1,2023-07-02T03:35:00-05:00,PT5M
12,30.7,9.6,0,0,0,15.9,84.6,150,3.8,2.1,2023-07-02T03:40:00-05:00,PT5M
12,43.2,9.6,0,0,0,15.8,84.8,150,3.8,2,2023-07-02T03:45:00-05:00,PT5M
12,52,9.7,0,0,0,15.8,84.9,150,3.8,2,2023-07-02T03:50:00-05:00,PT5M
12,52,9.8,0,0,0,15.8,85.1,150,3.8,2,2023-07-02T03:55:00-05:00,PT5M
12,55.6,9.9,0,0,0,15.8,85.2,150,3.8,2,2023-07-02T04:00:00-05:00,PT5M
12,56.7,9.9,0,0,0,15.8,85.3,150,3.8,2,2023-07-02T04:05:00-05:00,PT5M
12,60.1,9.8,0,0,0,15.8,85.3,150,3.9,2,2023-07-02T04:10:00-05:00,PT5M
12,56.7,9.8,0,0,0,15.8,85.3,150,3.9,2,2023-07-02T04:15:00-05:00,PT5M
12,54.4,9.7,0,0,0,15.7,85.3,149,4,2,2023-07-02T04:20:00-05:00,PT5M
12,48.4,9.6,0,0,0,15.7,85.3,149,4,2,2023-07-02T04:25:00-05:00,PT5M
12,47.1,9.6,0,0,0,15.7,85.3,149,4.1,2,2023-07-02T04:30:00-05:00,PT5M
12,48.4,9.5,0,0,0,15.7,85.2,149,4.1,2,2023-07-02T04:35:00-05:00,PT5M
12,48.4,9.5,0,0,0,15.7,85.2,149,4.2,2,2023-07-02T04:40:00-05:00,PT5M
12,48.4,9.4,0,0,0,15.7,85.2,149,4.2,2,2023-07-02T04:45:00-05:00,PT5M
12,49.6,9.3,0,0,0,15.7,85.2,148,4.2,2.1,2023-07-02T04:50:00-05:00,PT5M
12,49.6,9.3,0,0,0,15.7,85.2,148,4.3,2.1,2023-07-02T04:55:00-05:00,PT5M
12,49.6,9.2,0,0,0,15.6,85.2,148,4.3,2.1,2023-07-02T05:00:00-05:00,PT5M
12,52,9.2,0,0,0,15.6,85.2,148,4.3,2.1,2023-07-02T05:05:00-05:00,PT5M
12,55.6,9.2,0,0,0,15.6,85.1,148,4.3,2.1,2023-07-02T05:10:00-05:00,PT5M
12,57.9,9.2,0,0,0,15.7,85,147,4.3,2,2023-07-02T05:15:00-05:00,PT5M
12,54.4,9.2,0,0,0,15.7,84.9,147,4.2,2,2023-07-02T05:20:00-05:00,PT5M
12,48.4,9.2,0,0,0,15.7,84.8,147,4.2,2,2023-07-02T05:25:00-05:00,PT5M
12,44.5,9.2,0,0,0,15.7,84.7,146,4.2,2,2023-07-02T05:30:00-05:00,PT5M
12,37.8,9.1,0,0,0,15.7,84.6,146,4.1,2,2023-07-02T05:35:00-05:00,PT5M
12,37.8,9.1,0,0,0,15.7,84.5,146,4.1,2,2023-07-02T05:40:00-05:00,PT5M
12,40.5,9.1,0,0,0,15.7,84.4,145,4.1,2,2023-07-02T05:45:00-05:00,PT5M
12,44.5,9.1,0,0,0,15.7,84.3,145,4,2,2023-07-02T05:50:00-05:00,PT5M
12,47.1,9.1,0,0,0,15.7,84.2,145,4,1.9,2023-07-02T05:55:00-05:00,PT5M
12,45.8,9.1,0,0,0,15.7,84.1,144,4,1.9,2023-07-02T06:00:00-05:00,PT5M
12,43.2,9.1,0,0,0,15.7,84,144,3.9,1.9,2023-07-02T06:05:00-05:00,PT5M
12,40.5,9.2,0,0,0,15.7,83.9,144,3.9,1.9,2023-07-02T06:10:00-05:00,PT5M
12,41.9,9.2,0,2,2,15.7,83.7,144,3.8,1.9,2023-07-02T06:15:00-05:00,PT5M
12,44.5,9.2,0,8,8,15.7,83.6,143,3.7,1.9,2023-07-02T06:20:00-05:00,PT5M
12,56.7,9.2,0,12,12,15.7,83.5,143,3.7,1.9,2023-07-02T06:25:00-05:00,PT5M
12,57.9,9.3,0,18,18,15.8,83.3,143,3.6,1.9,2023-07-02T06:30:00-05:00,PT5M
12,37.8,9.3,0,36,36,15.8,83.2,142,3.6,1.9,2023-07-02T06:35:00-05:00,PT5M
12,52,9.4,0,36,36,15.8,83.1,142,3.5,1.9,2023-07-02T06:40:00-05:00,PT5M
12,54.4,9.4,0,42,42,15.8,82.9,141,3.5,1.9,2023-07-02T06:45:00-05:00,PT5M
12,43.7,9.4,0,62,61,15.8,82.8,141,3.4,1.9,2023-07-02T06:50:00-05:00,PT5M
12,43.8,9.4,0,73,71,15.8,82.7,141,3.3,1.9,2023-07-02T06:55:00-05:00,PT5M
12,40,9.5,0,89,87,15.8,82.5,140,3.3,1.8,2023-07-02T07:00:00-05:00,PT5M
12,36.1,9.5,0,107,104,15.8,82.3,140,3.3,1.8,2023-07-02T07:05:00-05:00,PT5M
12,26.3,9.4,137,139,198,15.8,82,140,3.2,1.9,2023-07-02T07:10:00-05:00,PT5M
12,29.6,9.4,97,146,190,15.8,81.7,140,3.2,1.9,2023-07-02T07:15:00-05:00,PT5M
12,26.2,9.3,159,168,248,15.8,81.4,141,3.2,1.9,2023-07-02T07:20:00-05:00,PT5M
12,31.4,9.3,86,170,211,15.8,81,141,3.1,1.9,2023-07-02T07:25:00-05:00,PT5M
12,30.8,9.2,102,186,237,15.8,80.7,141,3.1,1.9,2023-07-02T07:30:00-05:00,PT5M
13,30.2,9.2,118,202,264,15.8,80.4,141,3.1,1.9,2023-07-02T07:35:00-05:00,PT5M
13,26.8,9.1,180,226,332,15.8,80.1,141,3,1.9,2023-07-02T07:40:00-05:00,PT5M
13,44.5,9.1,0,183,151,15.8,79.8,141,3,1.9,2023-07-02T07:45:00-05:00,PT5M
13,52,9,0,168,126,15.8,79.5,142,3,1.9,2023-07-02T07:50:00-05:00,PT5M
13,63,9,0,137,103,15.8,79.2,142,3,1.9,2023-07-02T07:55:00-05:00,PT5M
13,65.3,8.9,0,135,103,15.8,78.9,142,2.9,1.9,2023-07-02T08:00:00-05:00,PT5M
13,64.8,8.9,0,145,111,15.8,78.4,142,2.9,1.9,2023-07-02T08:05:00-05:00,PT5M
13,63.4,8.9,0,157,123,15.8,77.8,142,2.9,1.9,2023-07-02T08:10:00-05:00,PT5M
13,56.8,8.9,0,194,153,15.8,77.2,142,2.8,1.9,2023-07-02T08:15:00-05:00,PT5M
13,54.4,8.9,0,214,170,15.9,76.6,141,2.8,1.8,2023-07-02T08:20:00-05:00,PT5M
13,56.2,8.9,0,214,172,15.9,76,141,2.8,1.8,2023-07-02T08:25:00-05:00,PT5M
13,57.9,8.9,0,213,173,15.9,75.5,141,2.7,1.8,2023-07-02T08:30:00-05:00,PT5M
13,56.6,9,0,229,187,15.9,74.9,141,2.7,1.8,2023-07-02T08:35:00-05:00,PT5M
13,57.3,9,0,233,192,15.9,74.3,141,2.6,1.7,2023-07-02T08:40:00-05:00,PT5M
14,58,9,0,237,197,16,73.8,141,2.6,1.7,2023-07-02T08:45:00-05:00,PT5M
14,58.6,9,0,241,202,16,73.2,140,2.6,1.7,2023-07-02T08:50:00-05:00,PT5M
14,55.1,9,0,269,228,16,72.7,140,2.5,1.7,2023-07-02T08:55:00-05:00,PT5M
14,51.5,9,0,299,256,16,72.1,140,2.5,1.6,2023-07-02T09:00:00-05:00,PT5M
14,43.7,9,0,357,308,16,71.5,140,2.5,1.6,2023-07-02T09:05:00-05:00,PT5M
14,41.3,9,8,382,334,16.1,70.8,139,2.4,1.6,2023-07-02T09:10:00-05:00,PT5M
14,37.8,8.9,61,415,390,16.1,70.1,139,2.4,1.6,2023-07-02T09:15:00-05:00,PT5M
14,34.5,8.9,118,448,447,16.1,69.4,139,2.3,1.5,2023-07-02T09:20:00-05:00,PT5M
15,31.2,8.9,178,481,503,16.2,68.8,138,2.3,1.5,2023-07-02T09:25:00-05:00,PT5M
15,26,8.9,280,529,587,16.2,68.1,138,2.3,1.5,2023-07-02T09:30:00-05:00,PT5M
15,19,8.8,431,591,694,16.2,67.4,138,2.2,1.5,2023-07-02T09:35:00-05:00,PT5M
15,12,8.8,596,655,796,16.3,66.8,137,2.2,1.4,2023-07-02T09:40:00-05:00,PT5M
15,9,8.8,671,690,840,16.3,66.1,137,2.1,1.4,2023-07-02T09:45:00-05:00,PT5M
15,5,8.8,775,733,894,16.3,65.5,136,2.1,1.4,2023-07-02T09:50:00-05:00,PT5M
15,5,8.7,774,745,895,16.4,64.9,136,2,1.4,2023-07-02T09:55:00-05:00,PT5M
15,5,8.7,774,757,897,16.4,64.2,135,2,1.4,2023-07-02T10:00:00-05:00,PT5M
16,8,8.7,694,745,862,16.4,63.8,135,2,1.4,2023-07-02T10:05:00-05:00,PT5M
16,26,8.8,276,608,639,16.4,63.5,135,2,1.4,2023-07-02T10:10:00-05:00,PT5M
16,42,8.8,0,483,455,16.5,63.3,135,2,1.4,2023-07-02T10:15:00-05:00,PT5M
16,52,8.8,0,405,384,16.5,63,135,2.1,1.4,2023-07-02T10:20:00-05:00,PT5M
16,57,8.9,0,367,350,16.5,62.7,135,2.1,1.5,2023-07-02T10:25:00-05:00,PT5M
16,62,8.9,0,328,314,16.5,62.5,135,2.1,1.5,2023-07-02T10:30:00-05:00,PT5M
16,67,9,0,288,277,16.5,62.2,135,2.1,1.5,2023-07-02T10:35:00-05:00,PT5M
16,63,9,0,327,315,16.6,62,135,2.2,1.5,2023-07-02T10:40:00-05:00,PT5M
16,68,9.1,0,286,277,16.6,61.7,135,2.2,1.5,2023-07-02T10:45:00-05:00,PT5M
17,70,9.1,0,271,263,16.6,61.5,135,2.2,1.6,2023-07-02T10:50:00-05:00,PT5M
17,68,9.1,0,291,284,16.6,61.2,135,2.2,1.6,2023-07-02T10:55:00-05:00,PT5M
17,61,9.2,0,358,350,16.6,61,135,2.3,1.6,2023-07-02T11:00:00-05:00,PT5M
17,64,9.2,0,333,327,16.7,60.7,134,2.3,1.6,2023-07-02T11:05:00-05:00,PT5M
17,63,9.2,0,345,339,16.7,60.3,133,2.3,1.6,2023-07-02T11:10:00-05:00,PT5M
17,64,9.2,0,338,333,16.7,59.9,132,2.3,1.6,2023-07-02T11:15:00-05:00,PT5M
17,63,9.3,0,350,346,16.7,59.5,131,2.2,1.6,2023-07-02T11:20:00-05:00,PT5M
17,65,9.3,0,333,330,16.7,59.2,130,2.2,1.6,2023-07-02T11:25:00-05:00,PT5M
17,61,9.3,0,373,370,16.7,58.8,129,2.2,1.6,2023-07-02T11:30:00-05:00,PT5M
18,52,9.3,0,461,458,16.7,58.4,128,2.2,1.6,2023-07-02T11:35:00-05:00,PT5M
18,45,9.3,0,531,528,16.7,58.1,127,2.2,1.6,2023-07-02T11:40:00-05:00,PT5M
18,48,9.3,0,504,502,16.7,57.7,126,2.2,1.6,2023-07-02T11:45:00-05:00,PT5M
18,45,9.4,0,534,533,16.7,57.3,125,2.2,1.6,2023-07-02T11:50:00-05:00,PT5M
18,52,9.4,0,468,467,16.7,57,124,2.2,1.6,2023-07-02T11:55:00-05:00,PT5M
18,55,9.4,0,439,439,16.7,56.6,123,2.2,1.6,2023-07-02T12:00:00-05:00,PT5M
18,54,9.4,0,450,450,16.6,56.4,122,2.2,1.6,2023-07-02T12:05:00-05:00,PT5M
18,51,9.4,0,480,480,16.6,56.3,122,2.2,1.6,2023-07-02T12:10:00-05:00,PT5M
18,45,9.4,0,539,539,16.6,56.2,123,2.2,1.6,2023-07-02T12:15:00-05:00,PT5M
18,50,9.4,0,490,489,16.6,56,123,2.2,1.6,2023-07-02T12:20:00-05:00,PT5M
18,39,9.4,52,597,597,16.6,55.9,123,2.2,1.6,2023-07-02T12:25:00-05:00,PT5M
18,33,9.4,156,655,655,16.6,55.8,123,2.2,1.6,2023-07-02T12:30:00-05:00,PT5M
18,25,9.3,316,732,733,16.6,55.7,123,2.2,1.6,2023-07-02T12:35:00-05:00,PT5M
18,19,9.3,449,788,791,16.6,55.6,123,2.2,1.6,2023-07-02T12:40:00-05:00,PT5M
18,16,9.3,520,815,820,16.6,55.4,123,2.2,1.6,2023-07-02T12:45:00-05:00,PT5M
18,22,9.3,380,755,759,16.6,55.3,123,2.2,1.5,2023-07-02T12:50:00-05:00,PT5M
19,19,9.3,448,780,788,16.6,55.2,124,2.2,1.5,2023-07-02T12:55:00-05:00,PT5M
19,15,9.3,543,815,827,16.6,55.1,124,2.2,1.5,2023-07-02T13:00:00-05:00,PT5M
19,16,9.3,518,802,815,16.6,55.1,124,2.2,1.5,2023-07-02T13:05:00-05:00,PT5M
19,17,9.3,493,788,803,16.6,55.1,124,2.1,1.5,2023-07-02T13:10:00-05:00,PT5M
19,12,9.3,616,830,853,16.5,55.1,124,2.1,1.5,2023-07-02T13:15:00-05:00,PT5M
19,5,9.3,799,890,925,16.5,55.1,125,2.1,1.5,2023-07-02T13:20:00-05:00,PT5M
19,5,9.3,798,884,924,16.5,55.2,125,2.1,1.5,2023-07-02T13:25:00-05:00,PT5M
19,5,9.3,797,877,922,16.5,55.2,125,2.1,1.5,2023-07-02T13:30:00-05:00,PT5M
18,5,9.3,796,869,921,16.5,55.2,125,2.1,1.5,2023-07-02T13:35:00-05:00,PT5M
18,7,9.3,740,843,898,16.5,55.3,126,2.1,1.4,2023-07-02T13:40:00-05:00,PT5M
18,9,9.3,686,817,875,16.5,55.3,126,2,1.4,2023-07-02T13:45:00-05:00,PT5M
18,13,9.3,583,773,828,16.4,55.3,126,2,1.4,2023-07-02T13:50:00-05:00,PT5M
18,9,9.3,683,800,871,16.4,55.3,126,2,1.4,2023-07-02T13:55:00-05:00,PT5M
18,5,9.3,787,826,914,16.4,55.4,127,2,1.4,2023-07-02T14:00:00-05:00,PT5M
19,12,9.3,603,755,831,16.4,55.1,127,2,1.4,2023-07-02T14:05:00-05:00,PT5M
19,17,9.3,480,703,769,16.4,54.6,127,2,1.4,2023-07-02T14:10:00-05:00,PT5M
19,17,9.3,479,694,765,16.4,54.2,127,2,1.4,2023-07-02T14:15:00-05:00,PT5M
19,19,9.3,431,667,735,16.4,53.7,127,1.9,1.3,2023-07-02T14:20:00-05:00,PT5M
19,19,9.3,429,657,731,16.4,53.2,127,1.9,1.3,2023-07-02T14:25:00-05:00,PT5M
19,20,9.3,405,639,713,16.5,52.7,127,1.9,1.3,2023-07-02T14:30:00-05:00,PT5M
19,14,9.2,542,675,785,16.5,52.3,128,1.9,1.3,2023-07-02T14:35:00-05:00,PT5M
19,9,9.2,664,702,845,16.5,51.8,128,1.9,1.3,2023-07-02T14:40:00-05:00,PT5M
20,7,9.2,713,705,867,16.5,51.4,128,1.8,1.3,2023-07-02T14:45:00-05:00,PT5M
20,9,9.2,660,677,838,16.5,50.9,128,1.8,1.3,2023-07-02T14:50:00-05:00,PT5M
20,9,9.2,657,663,834,16.5,50.5,128,1.8,1.2,2023-07-02T14:55:00-05:00,PT5M
20,15.9,9.2,488,600,736,16.5,50,128,1.8,1.2,2023-07-02T15:00:00-05:00,PT5M
20,19.8,9.2,398,560,675,16.5,49.8,128,1.7,1.2,2023-07-02T15:05:00-05:00,PT5M
20,19.6,9.1,399,548,671,16.6,49.9,126,1.6,1.1,2023-07-02T15:10:00-05:00,PT5M
20,30.3,9.1,181,464,505,16.6,50,125,1.5,1,2023-07-02T15:15:00-05:00,PT5M
20,37,9.1,66,410,398,16.7,50.1,123,1.4,0.9,2023-07-02T15:20:00-05:00,PT5M
20,36.1,9,79,405,400,16.7,50.2,121,1.3,0.9,2023-07-02T15:25:00-05:00,PT5M
20,36.3,9,75,392,386,16.7,50.3,119,1.2,0.8,2023-07-02T15:30:00-05:00,PT5M
20,27.2,8.9,232,435,515,16.8,50.4,116,1.1,0.7,2023-07-02T15:35:00-05:00,PT5M
19,24.8,8.9,275,436,543,16.8,50.5,113,1,0.7,2023-07-02T15:40:00-05:00,PT5M
19,24.9,8.8,271,422,532,16.9,50.6,110,1,0.6,2023-07-02T15:45:00-05:00,PT5M
19,31.2,8.8,150,374,419,16.9,50.7,105,0.9,0.5,2023-07-02T15:50:00-05:00,PT5M
19,24.1,8.8,279,399,524,17,50.8,100,0.8,0.5,2023-07-02T15:55:00-05:00,PT5M
19,26.8,8.7,223,370,468,17,50.9,94,0.7,0.4,2023-07-02T16:00:00-05:00,PT5M
19,28.3,8.8,191,349,432,17,51.4,88,0.7,0.4,2023-07-02T16:05:00-05:00,PT5M
19,44.3,8.9,0,261,208,17,52.5,83,0.7,0.4,2023-07-02T16:10:00-05:00,PT5M
19,42.3,9,0,259,204,16.9,53.6,78,0.7,0.4,2023-07-02T16:15:00-05:00,PT5M
19,43.7,9.2,0,241,188,16.9,54.7,73,0.7,0.5,2023-07-02T16:20:00-05:00,PT5M
18,39.3,9.3,3,248,197,16.8,55.8,68,0.7,0.5,2023-07-02T16:25:00-05:00,PT5M
18,39.8,9.4,0,235,179,16.8,57,64,0.7,0.5,2023-07-02T16:30:00-05:00,PT5M
18,44.1,9.6,0,206,156,16.7,58.2,60,0.7,0.5,2023-07-02T16:35:00-05:00,PT5M
18,40,9.7,0,210,158,16.7,59.4,56,0.8,0.5,2023-07-02T16:40:00-05:00,PT5M
18,38.2,9.8,4,203,171,16.6,60.6,52,0.8,0.6,2023-07-02T16:45:00-05:00,PT5M
17,46.4,10,0,166,143,16.5,61.8,48,0.8,0.6,2023-07-02T16:50:00-05:00,PT5M
17,34.3,10.1,48,190,207,16.5,63.1,45,0.9,0.6,2023-07-02T16:55:00-05:00,PT5M
17,22.1,10.2,233,209,346,16.4,64.4,42,0.9,0.6,2023-07-02T17:00:00-05:00,PT5M
17,22.6,10.3,214,192,310,16.4,65.4,42,0.9,0.6,2023-07-02T17:05:00-05:00,PT5M
17,37.6,10.4,0,142,134,16.4,66,45,0.9,0.6,2023-07-02T17:10:00-05:00,PT5M
17,39.3,10.4,0,126,120,16.4,66.7,48,0.8,0.6,2023-07-02T17:15:00-05:00,PT5M
17,46.8,10.5,0,100,96,16.4,67.3,52,0.8,0.5,2023-07-02T17:20:00-05:00,PT5M
17,50.3,10.5,0,83,81,16.4,68,56,0.8,0.5,2023-07-02T17:25:00-05:00,PT5M
16,53.7,10.6,0,68,67,16.3,68.7,60,0.7,0.5,2023-07-02T17:30:00-05:00,PT5M
16,60.4,10.6,0,51,50,16.3,69.3,64,0.7,0.4,2023-07-02T17:35:00-05:00,PT5M
16,44.7,10.7,0,61,60,16.3,70,68,0.7,0.4,2023-07-02T17:40:00-05:00,PT5M
16,44.5,10.7,0,51,50,16.3,70.7,73,0.7,0.4,2023-07-02T17:45:00-05:00,PT5M
16,32.1,10.8,0,50,50,16.3,71.4,78,0.7,0.4,2023-07-02T17:50:00-05:00,PT5M
16,61.2,10.8,0,22,22,16.3,72.1,83,0.7,0.3,2023-07-02T17:55:00-05:00,PT5M
16,83.8,10.9,0,7,7,16.3,72.8,88,0.7,0.3,2023-07-02T18:00:00-05:00,PT5M
16,68.3,10.9,0,9,9,16.3,73.2,91,0.7,0.3,2023-07-02T18:05:00-05:00,PT5M
16,57.9,10.9,0,7,7,16.3,73.4,92,0.7,0.3,2023-07-02T18:10:00-05:00,PT5M
16,39.2,10.9,0,3,3,16.3,73.6,93,0.8,0.3,2023-07-02T18:15:00-05:00,PT5M
16,24.7,10.9,0,0,0,16.4,73.8,94,0.8,0.3,2023-07-02T18:20:00-05:00,PT5M
16,29.2,10.9,0,0,0,16.4,74,95,0.8,0.4,2023-07-02T18:25:00-05:00,PT5M
16,33.6,10.9,0,0,0,16.4,74.2,96,0.8,0.4,2023-07-02T18:30:00-05:00,PT5M
16,23.1,11,0,0,0,16.4,74.4,97,0.9,0.4,2023-07-02T18:35:00-05:00,PT5M
15,13.6,11,0,0,0,16.5,74.6,98,0.9,0.4,2023-07-02T18:40:00-05:00,PT5M
15,0,11,0,0,0,16.5,74.8,99,0.9,0.4,2023-07-02T18:45:00-05:00,PT5M
